num__items,c__quicksort,cpp__quicksort,rust__sort,rust__unstable_sort
506000,0.056044,0.031877,0.026433,0.0003207
506000,0.054243,0.031891,0.0249843,0.000362
506000,0.054373,0.033320,0.0250998,0.0002876
506000,0.052768,0.032659,0.0254902,0.000319
507000,0.055486,0.033176,0.0251787,0.0003342
507000,0.056291,0.034000,0.0246151,0.0002742
507000,0.053975,0.032011,0.0245623,0.0007809
507000,0.054272,0.036799,0.0256861,0.0002897
507000,0.053855,0.031246,0.0242989,0.0003399
508000,0.056682,0.032921,0.024884,0.0002904
508000,0.053422,0.032159,0.0253156,0.0003343
508000,0.053863,0.033981,0.0245411,0.0002741
508000,0.053329,0.031719,0.0249136,0.000287
508000,0.055969,0.032786,0.0246152,0.0002735
509000,0.055689,0.032780,0.0261097,0.000296
509000,0.057620,0.033609,0.0248393,0.0003792
509000,0.054021,0.033874,0.0253155,0.0002981
509000,0.054504,0.032049,0.0249588,0.0003063
509000,0.053777,0.033136,0.0246553,0.0003179
510000,0.056802,0.033483,0.0249738,0.0002901
510000,0.057039,0.033624,0.0250078,0.0002744
510000,0.054346,0.031658,0.0264246,0.0003225
510000,0.053131,0.035627,0.0249682,0.0002885
510000,0.054155,0.032676,0.0248129,0.0002739
511000,0.056493,0.032182,0.0257919,0.0003271
511000,0.052965,0.032999,0.0255246,0.0003895
511000,0.054269,0.032450,0.0248686,0.0003299
511000,0.054248,0.033416,0.0272267,0.0005905
511000,0.054410,0.033914,0.0250388,0.0002768
512000,0.056162,0.033486,0.0259571,0.0004839
512000,0.057829,0.032949,0.0247686,0.0002729
512000,0.055623,0.033629,0.0249639,0.0002761
512000,0.054548,0.033129,0.0251637,0.0003431
512000,0.054317,0.033400,0.0259129,0.0002918
513000,0.056172,0.033478,0.0249347,0.0003595
513000,0.061436,0.033247,0.0265178,0.0002981
513000,0.053956,0.032563,0.0249816,0.0002771
513000,0.060431,0.035641,0.0251426,0.0002906
513000,0.054994,0.034837,0.0252321,0.0003921
514000,0.057525,0.033062,0.0255054,0.0002823
514000,0.054880,0.032208,0.0247628,0.0002769
514000,0.053783,0.032317,0.0253447,0.000322
514000,0.053911,0.033448,0.0273624,0.0004918
514000,0.055979,0.033879,0.0252963,0.0002757
515000,0.057111,0.032757,0.0288589,0.0002949
515000,0.055006,0.033345,0.0255522,0.0003018
515000,0.054954,0.035883,0.026189,0.0003054
515000,0.053651,0.033468,0.0251979,0.0002795
515000,0.054942,0.032831,0.0255658,0.0002924
516000,0.058185,0.032700,0.0259112,0.0002943
516000,0.058736,0.033201,0.0262894,0.0002966
516000,0.055483,0.033393,0.0248565,0.0002797
516000,0.061305,0.032549,0.0252801,0.0004059
516000,0.054289,0.031784,0.0269444,0.0003717
517000,0.055833,0.034358,0.0252979,0.0004326
517000,0.055078,0.033147,0.0248721,0.0003437
517000,0.056015,0.033307,0.0247701,0.0002898
517000,0.053558,0.035530,0.0258868,0.0003053
517000,0.054358,0.034046,0.0263884,0.000294
518000,0.055990,0.035676,0.0255702,0.0004014
518000,0.053348,0.031879,0.0249864,0.0002792
518000,0.057220,0.032247,0.0276888,0.000415
518000,0.055545,0.033394,0.0255563,0.0002951
518000,0.054659,0.031817,0.0256232,0.0004086
519000,0.056244,0.033428,0.0276292,0.0006139
519000,0.055424,0.032073,0.025097,0.000278
519000,0.055810,0.034322,0.025624,0.0006601
519000,0.067258,0.033942,0.0259635,0.0003409
519000,0.058498,0.033843,0.0253517,0.0003443
520000,0.056329,0.034231,0.0254029,0.0003006
520000,0.056080,0.034020,0.0254849,0.0002945
520000,0.054824,0.033259,0.025838,0.0002945
520000,0.057691,0.033031,0.0248163,0.0003998
520000,0.055975,0.033666,0.0252156,0.0002913
521000,0.062501,0.034007,0.0254403,0.0002806
521000,0.054108,0.032562,0.0255322,0.0003098
521000,0.056269,0.032807,0.0248311,0.0002819
521000,0.054101,0.033720,0.0252146,0.0002939
521000,0.055090,0.032397,0.0257424,0.0002807
522000,0.057098,0.037216,0.0254465,0.0003634
522000,0.055577,0.033488,0.0258634,0.0002811
522000,0.055612,0.039395,0.0265366,0.0003834
522000,0.055977,0.034490,0.0259491,0.0002837
522000,0.056247,0.033140,0.0248044,0.0002798
523000,0.056036,0.033546,0.0254162,0.000355
523000,0.054780,0.033184,0.0264023,0.0003527
523000,0.056165,0.032946,0.0278268,0.0003015
523000,0.055290,0.035414,0.0250447,0.0003999
523000,0.055879,0.033382,0.0262472,0.0002834
524000,0.057233,0.032817,0.0259529,0.0002977
524000,0.054837,0.033851,0.0251747,0.0003956
524000,0.054036,0.032483,0.0251251,0.0002826
524000,0.054017,0.033501,0.0255079,0.0002862
524000,0.056205,0.033483,0.025825,0.000345
525000,0.058482,0.034198,0.0257147,0.0003
525000,0.054918,0.034445,0.0265496,0.0002985
525000,0.060811,0.035743,0.0258754,0.0002977
525000,0.056601,0.034434,0.026177,0.0002983
525000,0.055500,0.033067,0.0264025,0.0002839
526000,0.057767,0.034509,0.0259497,0.0002858
526000,0.054637,0.033558,0.0254797,0.0003461
526000,0.057234,0.034778,0.0254065,0.0002995
526000,0.054856,0.033577,0.0256083,0.0003479
526000,0.056580,0.037970,0.025881,0.0005673
527000,0.058494,0.033628,0.0269836,0.0003036
527000,0.057952,0.034242,0.026092,0.0002854
527000,0.055393,0.033988,0.0250615,0.0002838
527000,0.055656,0.033143,0.0260337,0.000283
527000,0.055246,0.034485,0.0260743,0.0003013
528000,0.056705,0.035101,0.0257657,0.0002839
528000,0.056249,0.037669,0.0281519,0.0003131
528000,0.056108,0.033501,0.0251247,0.0002838
528000,0.057244,0.033722,0.0260946,0.0003002
528000,0.055454,0.032950,0.0255351,0.0003253
529000,0.059125,0.033454,0.0260166,0.0003361
529000,0.055232,0.033362,0.0283369,0.000301
529000,0.056657,0.034310,0.0260543,0.0003481
529000,0.058502,0.033765,0.0260755,0.0003949
529000,0.056681,0.034134,0.0256999,0.0002864
530000,0.057852,0.034360,0.0268804,0.0003012
530000,0.054511,0.034715,0.0258266,0.0003206
530000,0.055294,0.033557,0.025334,0.0003649
530000,0.055040,0.033619,0.0248041,0.0003701
530000,0.058461,0.034239,0.0260927,0.0002994
531000,0.059480,0.033699,0.0276029,0.0003392
531000,0.064174,0.035782,0.0262598,0.0003056
531000,0.056850,0.033300,0.0277454,0.0003041
531000,0.056806,0.033653,0.0254754,0.000286
531000,0.058152,0.033355,0.0249728,0.0002846
532000,0.058252,0.033876,0.0250254,0.0002859
532000,0.056325,0.035461,0.026008,0.0003399
532000,0.055780,0.032464,0.0259746,0.0004228
532000,0.056952,0.046578,0.0295305,0.0003596
532000,0.059535,0.034108,0.0258612,0.0003019
533000,0.059862,0.033272,0.0255382,0.0002885
533000,0.054933,0.033945,0.0257102,0.0003714
533000,0.057032,0.034014,0.0259299,0.0003199
533000,0.056418,0.033305,0.0283386,0.0003112
533000,0.057103,0.034252,0.0258606,0.0003049
534000,0.060494,0.038109,0.0276296,0.0003223
534000,0.056951,0.034019,0.0258622,0.0005258
534000,0.057361,0.034977,0.0265161,0.0003038
534000,0.057170,0.033449,0.0259478,0.0003435
534000,0.056105,0.034890,0.0272919,0.0003041
535000,0.059391,0.036414,0.0269229,0.0003041
535000,0.057470,0.033117,0.0255794,0.0002894
535000,0.059550,0.035721,0.0281324,0.0003063
535000,0.060016,0.034473,0.0255935,0.0002886
535000,0.057543,0.034081,0.0257237,0.0003238
536000,0.058648,0.033573,0.0257488,0.0002896
536000,0.057628,0.033859,0.0268046,0.0003082
536000,0.058099,0.034512,0.0285071,0.0003347
536000,0.056933,0.033267,0.0257865,0.000417
536000,0.056359,0.034387,0.0281538,0.0004459
537000,0.062493,0.036139,0.0267846,0.0002907
537000,0.057704,0.034961,0.0260869,0.0004814
537000,0.056511,0.033242,0.0255603,0.0002897
537000,0.056617,0.034571,0.0256354,0.000354
537000,0.055929,0.034690,0.0266775,0.0002899
538000,0.074960,0.035706,0.0258266,0.0002905
538000,0.056898,0.034124,0.0375213,0.0006
538000,0.063844,0.034151,0.0267035,0.000291
538000,0.059294,0.034912,0.0261521,0.0002911
538000,0.058060,0.033982,0.0259576,0.0003213
539000,0.059945,0.034432,0.0255784,0.0002899
539000,0.055827,0.034528,0.0267552,0.0003106
539000,0.060861,0.034478,0.0269206,0.0003078
539000,0.057622,0.034993,0.0281848,0.0003091
539000,0.059118,0.035517,0.0261708,0.0003053
540000,0.060114,0.037341,0.0266792,0.0002927
540000,0.056883,0.033604,0.0258689,0.000429
540000,0.057767,0.033251,0.0264817,0.0003356
540000,0.057002,0.033844,0.0286696,0.000356
540000,0.057972,0.034496,0.0258897,0.000291
541000,0.059481,0.034695,0.0290184,0.0003095
541000,0.058937,0.035433,0.0267293,0.0003111
541000,0.059715,0.034889,0.0261818,0.0002952
541000,0.058638,0.033465,0.0267081,0.0002938
541000,0.056973,0.034653,0.0263339,0.000337
542000,0.060419,0.034500,0.026806,0.000435
542000,0.058302,0.034669,0.027196,0.0005906
542000,0.057853,0.033918,0.0269845,0.0003078
542000,0.061157,0.036140,0.0269875,0.000357
542000,0.057205,0.035368,0.0271688,0.0003073
543000,0.058732,0.036221,0.0264764,0.0003097
543000,0.058572,0.034830,0.0268126,0.000296
543000,0.058669,0.034154,0.0260164,0.000295
543000,0.062374,0.035480,0.0265666,0.0003754
543000,0.057907,0.034796,0.0263992,0.0002919
544000,0.059292,0.036965,0.0262182,0.0003785
544000,0.058126,0.036574,0.0270859,0.0003211
544000,0.059027,0.035160,0.0265036,0.0003297
544000,0.059059,0.034603,0.0264791,0.0003075
544000,0.058960,0.034953,0.0264539,0.0003389
545000,0.061899,0.034840,0.0267572,0.0003108
545000,0.057908,0.033647,0.0270159,0.0003686
545000,0.060573,0.034013,0.0292785,0.0003134
545000,0.058881,0.035745,0.0274688,0.0003109
545000,0.057964,0.034218,0.0263819,0.0003769
546000,0.060406,0.035985,0.0265292,0.0002952
546000,0.058054,0.034737,0.0271186,0.0003092
546000,0.060753,0.035154,0.0271157,0.0003115
546000,0.057939,0.035489,0.0273199,0.0003447
546000,0.061670,0.035887,0.0279824,0.0004261
547000,0.061418,0.035890,0.028536,0.0003109
547000,0.059234,0.034920,0.0260064,0.0002938
547000,0.057670,0.035122,0.0271085,0.0004029
547000,0.058926,0.034190,0.0264628,0.0002951
547000,0.060598,0.034498,0.0266439,0.0002968
548000,0.059951,0.035553,0.0264714,0.0002968
548000,0.059777,0.036114,0.0275068,0.0004202
548000,0.062080,0.036678,0.0299058,0.000323
548000,0.059947,0.035296,0.0269087,0.0002959
548000,0.057127,0.034844,0.0266866,0.0003123
549000,0.059852,0.033918,0.0267298,0.0003244
549000,0.062336,0.035613,0.0263991,0.0003296
549000,0.057368,0.034550,0.0269109,0.0002952
549000,0.061099,0.035666,0.0270394,0.0004276
549000,0.059058,0.036207,0.0276037,0.0004707
550000,0.060117,0.034469,0.0262352,0.0004101
550000,0.057910,0.035781,0.0266212,0.0003234
550000,0.059018,0.035484,0.027684,0.0002986
550000,0.061516,0.035653,0.0262075,0.0004384
550000,0.057465,0.034846,0.0270605,0.0003613
551000,0.062932,0.036337,0.029648,0.0004326
551000,0.060160,0.038550,0.0262316,0.0004234
551000,0.057897,0.035192,0.0263645,0.0003469
551000,0.058228,0.036085,0.0269345,0.0002998
551000,0.058623,0.034558,0.0263878,0.0004752
552000,0.061204,0.035570,0.0271523,0.0003132
552000,0.058268,0.034157,0.0270983,0.0002976
552000,0.058907,0.036959,0.0279088,0.000389
552000,0.059046,0.038452,0.0272945,0.0004877
552000,0.058403,0.034666,0.0261045,0.000299
553000,0.059601,0.034992,0.0265833,0.0002983
553000,0.059732,0.034650,0.0262617,0.0003002
553000,0.060652,0.035815,0.0277228,0.0002987
553000,0.058277,0.034403,0.0271587,0.0003535
553000,0.067365,0.036396,0.0295975,0.0003391
554000,0.062819,0.037301,0.0272498,0.0003159
554000,0.060229,0.035207,0.0271725,0.0003446
554000,0.059495,0.034992,0.0265477,0.000299
554000,0.058382,0.035453,0.0292739,0.0003261
554000,0.059788,0.036110,0.027821,0.0005207
555000,0.060859,0.033896,0.0314797,0.0003824
555000,0.058722,0.035812,0.0284487,0.0004049
555000,0.061596,0.035144,0.0284039,0.0003025
555000,0.059472,0.036541,0.0284721,0.0003798
555000,0.058093,0.035610,0.0276227,0.0003259
556000,0.060238,0.036545,0.0279486,0.000375
556000,0.059122,0.034286,0.0268781,0.0004578
556000,0.060851,0.035442,0.0279126,0.0003358
556000,0.063166,0.035525,0.0281845,0.0003194
556000,0.061214,0.036726,0.0297346,0.000394
557000,0.060441,0.036069,0.0275405,0.0003042
557000,0.058959,0.034739,0.0277913,0.000317
557000,0.058348,0.035053,0.0284695,0.0003185
557000,0.059641,0.034232,0.0271531,0.0003284
557000,0.059151,0.036332,0.0300153,0.0003167
558000,0.061114,0.036904,0.0274607,0.0003152
558000,0.063208,0.035494,0.027871,0.0003013
558000,0.059805,0.035103,0.0281298,0.0003276
558000,0.060664,0.035310,0.0268307,0.0003588
558000,0.059942,0.037067,0.0276892,0.0003018
559000,0.061275,0.036166,0.0269908,0.0003007
559000,0.059045,0.041353,0.0277502,0.0003187
559000,0.059993,0.038468,0.0283971,0.0003174
559000,0.061408,0.036175,0.0280625,0.0004016
559000,0.060518,0.037587,0.027425,0.0003297
560000,0.062770,0.036312,0.0264936,0.0003021
560000,0.064122,0.036278,0.0274438,0.0003021
560000,0.059811,0.035108,0.0268401,0.0003015
560000,0.061944,0.035994,0.0277065,0.0003206
560000,0.064027,0.036698,0.0301739,0.0003353
561000,0.061908,0.037108,0.0290135,0.0003198
561000,0.059711,0.035577,0.0281086,0.000303
561000,0.062183,0.037537,0.0283266,0.0003518
561000,0.063244,0.035754,0.0268051,0.0003282
561000,0.061011,0.036488,0.0273351,0.0004516
562000,0.061253,0.036819,0.0281966,0.0003371
562000,0.063655,0.036970,0.0292042,0.0004642
562000,0.060055,0.037562,0.0294024,0.0003441
562000,0.062095,0.036830,0.0267972,0.0003019
562000,0.062120,0.036491,0.0296876,0.0003317
563000,0.062465,0.036171,0.0267155,0.0004793
563000,0.060618,0.035414,0.0339426,0.0005757
563000,0.069252,0.036924,0.0287611,0.0003426
563000,0.063901,0.036605,0.0281282,0.0003691
563000,0.060674,0.036497,0.028323,0.0003212
564000,0.062896,0.036428,0.0279718,0.0003558
564000,0.061844,0.036821,0.0304005,0.0003313
564000,0.061851,0.035317,0.0273277,0.0003205
564000,0.061973,0.040080,0.0297748,0.0003489
564000,0.063383,0.038523,0.0312137,0.0003349
565000,0.064704,0.037171,0.0282106,0.0003927
565000,0.060959,0.035407,0.0268656,0.0003066
565000,0.061060,0.037352,0.0277759,0.0003222
565000,0.062605,0.036311,0.0288373,0.0003237
565000,0.059401,0.035338,0.0277163,0.0003067
566000,0.072817,0.036407,0.0279109,0.0003055
566000,0.063786,0.037101,0.0275342,0.0003534
566000,0.061679,0.035564,0.0286633,0.0003054
566000,0.060871,0.035820,0.0272827,0.0004704
566000,0.060207,0.035848,0.0291452,0.0004817
567000,0.062752,0.035712,0.0283943,0.0003238
567000,0.060263,0.037806,0.0295138,0.0004655
567000,0.060958,0.036737,0.0275473,0.0003166
567000,0.065218,0.035728,0.0279196,0.0003384
567000,0.060571,0.037623,0.0276746,0.0003233
568000,0.062654,0.036336,0.0284898,0.0003253
568000,0.060977,0.038304,0.0287201,0.0003217
568000,0.061475,0.036391,0.0273944,0.0003108
568000,0.062450,0.039508,0.0272228,0.0004153
568000,0.061463,0.037705,0.0296837,0.0003238
569000,0.062583,0.035728,0.0287344,0.0003256
569000,0.062048,0.037402,0.0288397,0.0004578
569000,0.060896,0.036536,0.0279621,0.0003258
569000,0.064014,0.036944,0.0284884,0.0003429
569000,0.059956,0.036785,0.0269213,0.0003079
570000,0.065680,0.036208,0.0284513,0.0003276
570000,0.062972,0.039177,0.029109,0.0003252
570000,0.061291,0.036218,0.0272857,0.000322
570000,0.066230,0.036555,0.0281454,0.0004202
570000,0.063393,0.036861,0.0284612,0.0003073
571000,0.064036,0.037148,0.0280945,0.0004434
571000,0.062705,0.037385,0.0306743,0.0004804
571000,0.062739,0.035662,0.0272734,0.0003081
571000,0.064600,0.036535,0.0284909,0.0003208
571000,0.060528,0.036063,0.0281179,0.0004185
572000,0.063518,0.037363,0.0289619,0.0003635
572000,0.060361,0.036050,0.0291907,0.0003434
572000,0.061868,0.037162,0.0286895,0.0004041
572000,0.060838,0.037829,0.0287577,0.0003275
572000,0.060654,0.037646,0.0288142,0.0004018
573000,0.062866,0.037817,0.0295648,0.0003297
573000,0.061279,0.037775,0.0301826,0.0003291
573000,0.062798,0.037027,0.0293336,0.0003352
573000,0.064257,0.036918,0.0284169,0.0003323
573000,0.061957,0.036742,0.0288113,0.0003248
574000,0.071556,0.037220,0.0282856,0.0004126
574000,0.063644,0.041381,0.0284584,0.0003303
574000,0.063162,0.037928,0.0282366,0.0003096
574000,0.062389,0.039155,0.0282926,0.00031
574000,0.062976,0.037336,0.0298819,0.0003818
575000,0.063321,0.037295,0.0285463,0.0003952
575000,0.061384,0.037282,0.0296176,0.0003263
575000,0.062735,0.037329,0.0294751,0.0003309
575000,0.065372,0.036503,0.0287005,0.0003768
575000,0.061906,0.037204,0.0291671,0.0003686
576000,0.064334,0.037745,0.0286327,0.0003276
576000,0.060852,0.039637,0.0301026,0.0003395
576000,0.062587,0.037610,0.028574,0.0004163
576000,0.062203,0.037532,0.0287072,0.0003275
576000,0.061961,0.036038,0.0316304,0.0003311
577000,0.063285,0.038290,0.0286275,0.0003195
577000,0.060979,0.036958,0.028097,0.0003607
577000,0.063306,0.036984,0.0286351,0.0003117
577000,0.065498,0.036689,0.0279856,0.000351
577000,0.061846,0.037338,0.0282056,0.0003118
578000,0.068447,0.037733,0.0285189,0.0003255
578000,0.065919,0.039530,0.0295539,0.0003281
578000,0.063469,0.036358,0.027949,0.000315
578000,0.060574,0.040070,0.0318602,0.0003732
578000,0.061733,0.036483,0.0316634,0.0003433
579000,0.063974,0.038522,0.0291777,0.0003318
579000,0.063790,0.037559,0.0277245,0.0003118
579000,0.062519,0.037315,0.0309611,0.0003622
579000,0.062228,0.037697,0.0282917,0.0003127
579000,0.063208,0.036022,0.0293443,0.0003763
580000,0.065666,0.037385,0.0282918,0.0003135
580000,0.065329,0.037200,0.0283283,0.0003296
580000,0.061396,0.038305,0.0287525,0.000315
580000,0.066495,0.036744,0.028642,0.0003155
580000,0.062889,0.040292,0.0280647,0.0003121
581000,0.063172,0.037962,0.0288586,0.0003732
581000,0.063213,0.038025,0.0285514,0.0003165
581000,0.063205,0.037599,0.0306567,0.0003323
581000,0.060866,0.037440,0.0287762,0.0003172
581000,0.061524,0.037611,0.0293007,0.0003774
582000,0.063767,0.035932,0.0286221,0.0003365
582000,0.066101,0.037103,0.0287421,0.0004193
582000,0.063638,0.037687,0.0287648,0.0003583
582000,0.063270,0.036613,0.0295131,0.000422
582000,0.064562,0.038531,0.0287611,0.0003149
583000,0.063272,0.036618,0.0288954,0.0003367
583000,0.068050,0.039480,0.0286913,0.0003153
583000,0.062156,0.037122,0.0320498,0.0003348
583000,0.062725,0.037731,0.0301978,0.000379
583000,0.063719,0.036985,0.0281069,0.000317
584000,0.065834,0.037203,0.0311449,0.000334
584000,0.062190,0.036808,0.0287736,0.0003188
584000,0.061382,0.037437,0.0311897,0.0003329
584000,0.062745,0.038130,0.0292859,0.0003336
584000,0.065875,0.037961,0.0292675,0.0003156
585000,0.064332,0.038708,0.0291785,0.0003323
585000,0.062207,0.036242,0.0287552,0.0003265
585000,0.066891,0.040138,0.0283528,0.0003185
585000,0.061915,0.036321,0.0277373,0.0004332
585000,0.064664,0.037572,0.0291201,0.0004138
586000,0.066070,0.038607,0.0310242,0.0003675
586000,0.063284,0.037440,0.028302,0.0003172
586000,0.061873,0.038269,0.0288274,0.0003836
586000,0.062928,0.037113,0.0297152,0.0003179
586000,0.066306,0.037299,0.0292194,0.0003898
587000,0.064787,0.038547,0.031329,0.0003357
587000,0.063601,0.039066,0.0291052,0.0003177
587000,0.064888,0.039378,0.0294725,0.0004446
587000,0.061749,0.036986,0.0304563,0.0003433
587000,0.063706,0.038540,0.0297286,0.0003349
588000,0.065558,0.039562,0.0288002,0.0003215
588000,0.062713,0.036999,0.028995,0.0003186
588000,0.074983,0.038385,0.0289208,0.0003729
588000,0.062212,0.036495,0.0305824,0.000337
588000,0.066472,0.038623,0.0294074,0.0003364
589000,0.067904,0.039068,0.0290943,0.0003219
589000,0.063449,0.038148,0.0304931,0.0003347
589000,0.065265,0.039721,0.0294842,0.0003342
589000,0.063432,0.038003,0.0308515,0.0003432
589000,0.062410,0.038039,0.030146,0.0003198
590000,0.065599,0.040211,0.0297838,0.0003402
590000,0.063292,0.036462,0.0306013,0.0003385
590000,0.063876,0.037399,0.0292694,0.0003384
590000,0.065606,0.041478,0.0293443,0.0003884
590000,0.062861,0.038543,0.0290677,0.0003364
591000,0.069485,0.038290,0.0290918,0.00032
591000,0.063274,0.039453,0.0330428,0.0004561
591000,0.069354,0.041058,0.0313706,0.0004488
591000,0.070352,0.040775,0.031135,0.0003499
591000,0.069979,0.039549,0.0306579,0.0003815
592000,0.068762,0.040783,0.029848,0.0003447
592000,0.074640,0.043703,0.0334282,0.0004895
592000,0.072491,0.042963,0.0320936,0.0006252
592000,0.072016,0.041986,0.0329734,0.0004634
592000,0.072476,0.043169,0.0322521,0.0004373
593000,0.072129,0.043135,0.0321008,0.0004554
593000,0.065610,0.039821,0.0312576,0.0003485
593000,0.077784,0.040754,0.0306605,0.0003432
593000,0.066076,0.041166,0.031585,0.0003923
593000,0.067067,0.043992,0.0322431,0.0005512
594000,0.064481,0.038554,0.0304766,0.0003379
594000,0.063236,0.039487,0.0299908,0.0003332
594000,0.065672,0.037019,0.0287331,0.0003217
594000,0.065135,0.040805,0.0293475,0.0003365
594000,0.062195,0.039456,0.0308038,0.000393
595000,0.068426,0.038512,0.0298823,0.0004353
595000,0.063401,0.038024,0.0296036,0.0003361
595000,0.064435,0.038154,0.0300996,0.0003229
595000,0.067731,0.038695,0.0307494,0.0003623
595000,0.063631,0.037539,0.0308644,0.0005337
596000,0.065497,0.038902,0.0303733,0.000549
596000,0.071357,0.042736,0.0304701,0.0003564
596000,0.102668,0.042215,0.0307331,0.0003393
596000,0.065710,0.039018,0.0288516,0.0003496
596000,0.067637,0.037860,0.030093,0.0003637
597000,0.065162,0.038768,0.0399234,0.0006266
597000,0.078746,0.037952,0.0297006,0.0004012
597000,0.066808,0.040690,0.0292044,0.0003401
597000,0.066809,0.037978,0.0288517,0.0003402
597000,0.067731,0.039204,0.0297506,0.0003568
598000,0.068247,0.038917,0.0301118,0.0003759
598000,0.067295,0.038314,0.0292319,0.000379
598000,0.068417,0.038986,0.0299622,0.0004193
598000,0.071823,0.040033,0.0325668,0.0003493
598000,0.067062,0.037815,0.0294597,0.0003392
599000,0.066803,0.038524,0.0302149,0.0003436
599000,0.069282,0.039330,0.029968,0.0003456
599000,0.067912,0.039186,0.0303112,0.000341
599000,0.076918,0.037664,0.0293177,0.0003238
599000,0.066899,0.040314,0.0300185,0.0003431
600000,0.065366,0.039126,0.0301031,0.0003423
600000,0.067793,0.038749,0.0298429,0.0003404
600000,0.067511,0.041900,0.0303943,0.0003723
600000,0.066662,0.040273,0.0302519,0.0003894
600000,0.071408,0.038347,0.0299843,0.000342
601000,0.066010,0.040321,0.0307815,0.0005242
601000,0.068705,0.039744,0.0296875,0.0003409
601000,0.067039,0.038545,0.0292725,0.0004339
601000,0.066921,0.039347,0.0321071,0.0004133
601000,0.067481,0.037711,0.0295605,0.0003263
602000,0.065471,0.040432,0.0300903,0.0003471
602000,0.067427,0.040102,0.0322247,0.0003437
602000,0.068086,0.041691,0.0295366,0.0003245
602000,0.069424,0.038787,0.0294764,0.0004355
602000,0.066323,0.038679,0.0288809,0.0003373
603000,0.065167,0.037905,0.0302136,0.0003264
603000,0.072086,0.039651,0.0304013,0.0004104
603000,0.067245,0.039377,0.0290493,0.0004429
603000,0.069061,0.040062,0.0314795,0.0003515
603000,0.067995,0.039132,0.029748,0.000342
604000,0.065857,0.038069,0.0301728,0.0003933
604000,0.069971,0.039102,0.0295774,0.0004253
604000,0.068057,0.041439,0.0303352,0.0004235
604000,0.070658,0.039805,0.0296373,0.0003361
604000,0.068827,0.039957,0.0300099,0.000325
605000,0.066834,0.039794,0.0308172,0.0003733
605000,0.067443,0.037875,0.0294337,0.0004352
605000,0.069210,0.039578,0.029095,0.0003277
605000,0.068940,0.037957,0.0315021,0.0003692
605000,0.069962,0.039007,0.029721,0.0004492
606000,0.066419,0.039538,0.0302455,0.0003466
606000,0.070140,0.040145,0.0302061,0.0004716
606000,0.067547,0.039274,0.029905,0.0003514
606000,0.067408,0.041392,0.0304715,0.0003563
606000,0.066688,0.038365,0.0303184,0.0003446
607000,0.071471,0.040096,0.030992,0.0003889
607000,0.067192,0.039484,0.0306586,0.000394
607000,0.069273,0.038253,0.0295337,0.0003293
607000,0.069716,0.039634,0.0299551,0.0004084
607000,0.068489,0.039008,0.0320467,0.0003469
608000,0.065953,0.038962,0.0301959,0.0004249
608000,0.068159,0.041483,0.029962,0.0003783
608000,0.067075,0.038996,0.0318092,0.000348
608000,0.067260,0.041180,0.0303193,0.0003472
608000,0.067926,0.040677,0.0302015,0.0003964
609000,0.067754,0.039176,0.0321089,0.0003466
609000,0.068580,0.039400,0.0302834,0.0004265
609000,0.067896,0.038493,0.0344893,0.0004593
609000,0.068939,0.039605,0.0323228,0.0004773
609000,0.066772,0.040725,0.0304761,0.0003613
610000,0.068477,0.040056,0.02982,0.0003791
610000,0.068459,0.038946,0.0306879,0.0004543
610000,0.069701,0.037894,0.0298291,0.000338
610000,0.068099,0.039957,0.0317911,0.0003918
610000,0.068557,0.038693,0.0305267,0.0003314
611000,0.067314,0.041830,0.0317914,0.0003546
611000,0.068809,0.040410,0.0307438,0.0003477
611000,0.068164,0.040060,0.0307179,0.0004285
611000,0.072440,0.040243,0.0307124,0.0003484
611000,0.068827,0.039527,0.0299984,0.0003481
612000,0.069661,0.040879,0.0312176,0.0003626
612000,0.070857,0.039827,0.0309289,0.0003645
612000,0.069641,0.039770,0.0307733,0.0003798
612000,0.069444,0.038807,0.0302613,0.0003453
612000,0.070318,0.041690,0.0302501,0.0004306
613000,0.067513,0.039599,0.030396,0.0003531
613000,0.070889,0.039902,0.0299201,0.0003627
613000,0.067693,0.039391,0.0302478,0.0003344
613000,0.072567,0.038223,0.0312388,0.0003509
613000,0.067792,0.038932,0.0301654,0.0003318
614000,0.069660,0.039501,0.0303212,0.0003837
614000,0.068619,0.039643,0.0302463,0.0003507
614000,0.070246,0.039764,0.0315324,0.0003501
614000,0.067494,0.041499,0.030926,0.0003827
614000,0.068964,0.040084,0.0301609,0.0003385
615000,0.068280,0.039408,0.0306532,0.0004183
615000,0.067534,0.041772,0.030814,0.000364
615000,0.068937,0.040298,0.0310709,0.0003579
615000,0.070491,0.039500,0.0306923,0.0003557
615000,0.071481,0.039489,0.0314769,0.0004778
616000,0.068995,0.039366,0.031325,0.000336
616000,0.069223,0.038140,0.030194,0.0003802
616000,0.067911,0.038606,0.0317342,0.0003539
616000,0.067770,0.039123,0.031889,0.0003614
616000,0.072616,0.042484,0.0302708,0.0003328
617000,0.069082,0.039581,0.0303716,0.0003497
617000,0.069269,0.041981,0.0299511,0.0003376
617000,0.068819,0.041234,0.0307339,0.0003549
617000,0.069449,0.039031,0.0330149,0.0004046
617000,0.070401,0.039091,0.0312593,0.0003535
618000,0.067762,0.044296,0.0303509,0.0003326
618000,0.068978,0.040193,0.0329952,0.0004618
618000,0.068455,0.038774,0.0316463,0.0003672
